Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
128,1.0071942446043165,0,0,0,0,0,0,0,0,144,144,144,144,142,142,142,152,140,140,284,284,247,262,248,260,245,235,140,1486,103.50275039672852,212.66722679138184,113.52157592773438,552.3507595062256,108.0470085144043,89.14971351623535,91.033935546875,92.0569896697998,85.02554893493652,10.996818542480469,11.003494262695312
128,1.0078125,0,100,100,100,100,100,100,0,133,129,129,129,129,129,129,141,129,129,190,232,223,147,143,146,151,157,129,129,68.5114860534668,151.06630325317383,105.49402236938477,44.5256233215332,53.98750305175781,54.52084541320801,54.000139236450195,59.51523780822754,58.51316452026367,12.001514434814453,11.007547378540039
256,1.037344398340249,0,0,0,0,0,0,0,0,318,336,362,324,322,332,332,358,250,250,4120,3490,3056,2084,2001,2338,2337,3717,250,5214,2086.632490158081,9382.458448410034,3819.2436695098877,2257.2808265686035,896.2197303771973,824.1808414459229,1000.6847381591797,1017.8446769714355,1698.0063915252686,13.000249862670898,11.999130249023438
32,1.0294117647058822,0,100,100,100,100,100,100,100,37,35,35,35,35,35,35,35,35,35,323,51,42,35,35,35,37,49,35,178,157.07731246948242,30.512094497680664,38.999319076538086,121.51694297790527,14.007568359375,14.50800895690918,14.000177383422852,17.003297805786133,34.99650955200195,12.006998062133789,12.535572052001953
64,1.4857142857142858,100,100,100,100,100,100,100,100,52,52,52,52,52,52,52,52,52,52,105,96,75,70,72,66,69,84,52,389,42.043209075927734,60.99987030029297,43.047189712524414,211.0435962677002,69.53907012939453,31.002521514892578,44.55399513244629,49.99899864196777,54.08215522766113,11.994123458862305,11.999130249023438
256,1.0085470085470085,0,0,0,0,0,0,0,0,398,360,378,380,378,378,376,414,354,354,1332,3586,3180,897,917,962,954,1065,354,1470,495.68915367126465,6549.861907958984,3098.9134311676025,653.1829833984375,378.08966636657715,406.2354564666748,398.0581760406494,434.5893859863281,446.1338520050049,19.99807357788086,20.99895477294922
128,1.1111111111111112,0,100,0,0,0,0,0,0,220,150,252,214,160,160,156,234,150,150,1977,542,2039,1820,1394,1113,921,1624,150,4833,716.6626453399658,353.09338569641113,1042.2120094299316,2259.6611976623535,814.2516613006592,616.2028312683105,519.1924571990967,385.15639305114746,719.7697162628174,11.007547378540039,10.549068450927734
32,2.0689655172413794,0,0,0,0,0,0,0,0,64,62,64,62,62,62,62,62,60,60,261,300,232,190,153,129,126,90,60,414,105.51190376281738,213.55867385864258,109.527587890625,195.24693489074707,98.20961952209473,84.08689498901367,67.18659400939941,59.94844436645508,42.54937171936035,13.001680374145508,10.997772216796875
128,1.264367816091954,0,100,100,100,100,0,0,100,116,110,110,110,110,112,112,110,110,110,284,221,204,168,180,188,209,171,110,1532,114.49956893920898,138.5517120361328,121.53768539428711,617.6841259002686,72.52693176269531,74.55158233642578,73.51922988891602,76.99751853942871,59.509992599487305,10.997295379638672,12.011051177978516
32,1.0476190476190477,100,100,100,100,100,100,100,100,22,22,22,22,22,22,22,22,22,22,22,29,25,22,22,22,23,22,22,58,7.996320724487305,12.512683868408203,9.998798370361328,17.02260971069336,7.97724723815918,6.99925422668457,7.998943328857422,8.00013542175293,7.99870491027832,16.98923110961914,12.006282806396484
128,1.0175438596491229,0,0,0,0,0,0,0,0,186,186,186,178,178,178,178,202,174,174,488,955,560,384,319,324,337,395,174,4414,168.50638389587402,924.2167472839355,352.59270668029785,1810.8994960784912,194.68307495117188,186.1100196838379,121.50382995605469,125.56338310241699,153.05233001708984,17.996549606323242,13.53597640991211
64,1.1833333333333333,100,0,0,0,0,0,0,0,71,81,83,75,75,75,75,79,71,71,174,340,266,119,105,109,110,124,71,1192,62.51358985900879,196.03300094604492,119.52686309814453,454.3766975402832,47.5921630859375,41.96929931640625,44.00634765625,57.51943588256836,67.52347946166992,13.99850845336914,13.000249862670898
256,1.125,0,0,0,0,0,0,0,0,277,255,287,277,257,257,259,313,225,225,1692,3345,2264,1830,1834,2029,2137,1072,225,2422,755.0778388977051,6978.179693222046,1596.4996814727783,1338.5052680969238,730.0143241882324,758.6781978607178,890.6998634338379,931.2615394592285,443.0654048919678,18.9969539642334,21.00229263305664
96,1.0144927536231885,0,100,100,0,100,100,100,0,72,70,70,72,70,70,70,72,70,70,84,105,98,89,78,76,76,75,70,164,36.50355339050293,77.06665992736816,41.0001277923584,72.52311706542969,35.00056266784668,40.000200271606445,38.52343559265137,29.00099754333496,36.003828048706055,11.002302169799805,11.50965690612793
128,1.0510204081632653,0,0,0,0,0,0,0,0,107,113,113,109,109,111,109,109,103,103,126,351,325,145,190,203,215,121,103,456,48.029184341430664,245.15199661254883,169.1591739654541,257.63821601867676,70.0070858001709,77.03375816345215,88.0424976348877,100.0971794128418,50.07815361022949,19.99831199645996,14.000654220581055
32,1.027027027027027,0,100,100,100,100,100,100,100,46,38,38,38,38,38,38,38,38,38,65,54,43,40,39,39,39,44,38,38,28.010129928588867,35.51149368286133,19.99974250793457,21.518230438232422,17.000198364257812,16.019344329833984,18.97597312927246,17.00878143310547,19.51289176940918,14.000654220581055,9.999275207519531
32,1.2820512820512822,100,100,100,100,100,100,100,0,50,50,50,50,50,50,50,60,50,50,249,86,201,198,136,110,103,176,50,243,113.54589462280273,68.52483749389648,104.51269149780273,120.52273750305176,112.51211166381836,55.544137954711914,45.00555992126465,41.05353355407715,73.49348068237305,12.000799179077148,11.998414993286133
64,1.0166666666666666,0,0,0,0,0,0,0,0,67,63,63,63,63,63,63,65,61,61,84,105,87,78,80,80,81,80,61,534,43.9915657043457,91.52913093566895,56.5338134765625,229.10213470458984,35.00008583068848,41.52417182922363,69.00596618652344,43.52235794067383,33.000946044921875,18.517255783081055,12.997627258300781
96,1.0972222222222223,0,0,0,0,0,0,0,0,93,87,91,89,91,91,91,95,79,79,191,307,206,152,203,226,245,118,79,1124,86.01069450378418,172.02067375183105,117.51770973205566,751.6913414001465,52.55913734436035,71.52128219604492,90.52777290344238,82.01289176940918,41.55898094177246,15.518426895141602,26.001930236816406
32,1.0454545454545454,100,100,100,100,100,100,100,100,23,23,23,23,23,23,23,23,23,23,23,27,26,23,23,23,23,25,23,23,8.005857467651367,11.090278625488281,9.999752044677734,6.998538970947266,8.079767227172852,8.001565933227539,8.998394012451172,8.999824523925781,11.002540588378906,10.999917984008789,11.999130249023438
96,1.0089285714285714,0,100,100,100,100,100,100,0,123,113,113,113,113,113,113,119,113,113,344,147,165,133,126,125,126,320,113,2241,153.05137634277344,82.5202465057373,92.51213073730469,701.6756534576416,46.99969291687012,44.515132904052734,44.00014877319336,43.720245361328125,108.54411125183105,11.988162994384766,11.00468635559082
128,1.0103092783505154,0,0,0,0,0,0,0,0,116,104,104,100,100,100,100,116,98,98,401,296,237,105,121,131,147,237,98,935,155.96485137939453,160.55822372436523,99.55024719238281,336.56787872314453,42.998552322387695,61.524391174316406,58.00342559814453,70.51277160644531,110.51726341247559,11.00921630859375,9.982824325561523
64,1.0204081632653061,100,100,100,100,100,100,100,100,50,50,50,50,50,50,50,50,50,50,51,64,61,50,50,51,51,57,50,262,19.999265670776367,31.000614166259766,26.552438735961914,123.07405471801758,24.005889892578125,20.170211791992188,19.00005340576172,19.00029182434082,20.999431610107422,13.998746871948242,11.99960708618164
128,1.0972222222222223,0,0,0,0,0,0,0,0,93,87,87,89,87,87,87,93,79,79,200,214,189,166,154,130,140,133,79,730,81.00199699401855,125.02741813659668,102.52809524536133,318.4037208557129,60.51468849182129,56.000709533691406,48.514366149902344,54.99982833862305,50.514936447143555,14.00899887084961,15.521764755249023
32,1.8823529411764706,0,100,100,100,100,100,100,100,36,32,32,32,32,32,32,32,32,32,78,48,39,57,39,40,40,37,32,134,35.515785217285156,19.99974250793457,15.998601913452148,61.525821685791016,30.002593994140625,23.99897575378418,23.999691009521484,14.00613784790039,13.50855827331543,15.002012252807617,12.996196746826172
96,1.0864197530864197,0,0,0,0,0,0,0,0,96,94,94,96,96,96,98,96,88,88,137,187,159,115,126,130,137,120,88,860,60.10866165161133,108.63924026489258,69.00572776794434,292.6902770996094,42.96302795410156,52.559614181518555,48.99883270263672,53.607940673828125,45.00317573547363,13.998270034790039,13.99993896484375
64,1.0819672131147542,0,100,0,100,100,100,100,0,94,66,68,66,66,66,66,118,66,66,688,116,102,73,72,74,87,362,66,892,256.04772567749023,58.510541915893555,44.00515556335449,380.4895877838135,28.512001037597656,25.999784469604492,27.00018882751465,32.51338005065918,128.54695320129395,13.999223709106445,14.000177383422852
96,1.1636363636363636,0,100,100,100,100,100,100,0,68,64,64,64,64,64,64,66,64,64,94,111,106,67,69,83,99,96,64,362,37.047386169433594,58.00294876098633,57.82485008239746,176.04970932006836,28.002023696899414,27.533769607543945,29.9985408782959,35.01605987548828,33.51736068725586,12.997865676879883,13.006210327148438
96,1.0128205128205128,0,100,100,100,100,100,100,100,83,79,79,79,79,79,79,79,79,79,632,91,85,86,84,85,85,92,79,971,264.56475257873535,48.002004623413086,38.54775428771973,332.5469493865967,32.00101852416992,31.528472900390625,30.99513053894043,39.0012264251709,36.51547431945801,13.998746871948242,14.001607894897461
32,1.0344827586206897,0,100,0,0,0,0,0,100,48,30,42,32,32,32,32,30,30,30,407,47,399,35,36,36,36,96,30,215,156.10480308532715,21.99387550354004,167.08827018737793,71.5336799621582,16.031980514526367,24.97577667236328,17.99321174621582,14.01209831237793,34.52110290527344,13.99850845336914,11.999368667602539
32,1.4583333333333333,0,0,0,0,0,0,0,100,39,37,37,37,37,37,37,35,35,35,90,117,100,66,55,51,52,67,35,141,33.51449966430664,54.999351501464844,40.5278205871582,48.97308349609375,25.15721321105957,20.000696182250977,20.00284194946289,20.998716354370117,27.010202407836914,12.998104095458984,12.000322341918945
128,1.009090909090909,0,100,100,0,100,100,100,0,127,111,111,115,111,111,111,119,111,111,165,178,165,118,117,118,128,123,111,160,82.51953125,139.15729522705078,89.49470520019531,57.4498176574707,54.51345443725586,44.00014877319336,64.4981861114502,61.99812889099121,59.541940689086914,11.998653411865234,11.000633239746094
256,1.0038167938931297,0,0,0,0,0,0,0,0,307,301,305,301,305,309,305,299,263,263,1251,3597,3113,1217,1056,1343,1002,920,263,1675,783.5609912872314,10027.403116226196,2847.522258758545,762.1359825134277,531.6433906555176,458.66990089416504,546.5755462646484,507.17973709106445,419.16966438293457,12.008190155029297,11.99650764465332
64,1.0208333333333333,100,0,0,100,100,100,100,100,49,53,53,49,49,49,49,49,49,49,49,72,64,50,51,55,55,53,49,95,21.9881534576416,45.513153076171875,34.00015830993652,38.997650146484375,21.999835968017578,21.004676818847656,22.508859634399414,22.00031280517578,21.999835968017578,10.512590408325195,10.000228881835938
128,1.0084745762711864,0,100,100,0,0,0,100,0,135,119,119,129,121,121,119,131,119,119,246,590,571,198,168,199,246,189,119,396,100.49200057983398,375.591516494751,272.51458168029785,124.50766563415527,92.54813194274902,60.0125789642334,68.51005554199219,84.57517623901367,66.50829315185547,11.007308959960938,10.509252548217773
128,1.0059171597633136,0,0,0,0,100,100,100,0,192,172,172,174,170,170,170,210,170,170,499,508,473,280,273,291,305,535,170,3348,192.03615188598633,330.54256439208984,216.53985977172852,1047.6577281951904,97.51391410827637,94.53487396240234,101.52792930603027,105.50904273986816,183.52079391479492,12.002229690551758,10.998010635375977
64,1.0897435897435896,0,100,100,100,100,100,100,0,91,85,85,85,85,85,85,89,85,85,146,141,122,90,96,104,109,132,85,313,51.513671875,71.00033760070801,51.515817642211914,98.52719306945801,31.521320343017578,33.99491310119629,37.004709243774414,38.51199150085449,45.00102996826172,12.997865676879883,11.001110076904297
96,1.4166666666666667,0,0,0,0,0,0,0,0,165,125,125,159,161,161,121,175,119,119,571,398,248,461,477,504,242,428,119,710,195.0235366821289,227.09083557128906,127.50935554504395,231.02688789367676,164.0307903289795,168.0295467376709,183.5319995880127,87.54086494445801,154.02770042419434,12.995719909667969,10.999917984008789
128,1.0777777777777777,0,0,0,0,0,0,0,0,115,99,99,103,99,101,101,115,97,97,460,256,225,243,182,139,164,433,97,224,159.53469276428223,163.91992568969727,105.20124435424805,70.9991455078125,86.52901649475098,66.5280818939209,51.000356674194336,61.527252197265625,191.1296844482422,13.999700546264648,10.998010635375977
128,1.0084033613445378,0,0,0,100,0,0,0,0,122,136,136,120,124,124,124,122,120,120,156,637,558,242,166,193,218,148,120,120,60.52899360656738,450.53696632385254,328.0918598175049,39.5960807800293,91.50815010070801,66.96510314941406,112.56027221679688,87.5091552734375,61.52820587158203,12.98379898071289,12.006759643554688
128,1.0737704918032787,0,100,100,100,100,100,100,0,143,131,131,131,131,131,131,159,131,131,421,387,386,152,166,345,341,277,131,297,209.55371856689453,286.0982418060303,225.6026268005371,113.51776123046875,57.51347541809082,61.51437759399414,172.5304126739502,124.02653694152832,146.18945121765137,13.99683952331543,11.005878448486328
128,1.008130081300813,0,0,0,0,100,0,100,0,150,136,136,134,124,128,124,196,124,124,1011,440,380,231,218,285,245,648,124,1508,439.0709400177002,292.63973236083984,236.02867126464844,584.1600894927979,95.51000595092773,116.56451225280762,126.5265941619873,110.51297187805176,266.5684223175049,13.507366180419922,9.999752044677734
128,1.0065359477124183,0,0,0,0,0,0,0,0,248,164,164,250,164,162,162,274,154,154,1319,693,531,1255,326,343,846,745,154,166,840.7473564147949,763.2260322570801,700.7310390472412,95.5357551574707,532.6097011566162,133.04686546325684,150.55441856384277,357.64431953430176,318.5765743255615,13.007164001464844,15.519857406616211
96,1.010204081632653,0,100,100,100,100,100,100,0,135,99,99,99,99,99,99,109,99,99,210,151,151,109,123,129,132,127,99,472,100.56233406066895,96.47870063781738,64.99838829040527,151.0772705078125,38.98429870605469,42.47117042541504,44.9976921081543,45.542001724243164,44.9984073638916,14.000654220581055,12.00103759765625
256,1.0045454545454546,0,0,0,0,0,0,0,0,243,273,273,241,239,239,241,243,221,221,557,2270,1830,644,665,672,678,407,221,1182,221.66752815246582,3232.628583908081,1084.862232208252,615.6604290008545,300.55928230285645,330.6312561035156,318.5994625091553,295.6700325012207,181.05792999267578,10.008573532104492,10.518074035644531
128,1.0263157894736843,0,100,100,0,100,100,100,0,139,117,117,125,117,117,117,137,117,117,208,259,253,177,164,178,187,173,117,819,85.09254455566406,149.02520179748535,114.06111717224121,260.1311206817627,62.00146675109863,57.03401565551758,63.00497055053711,68.04776191711426,66.54000282287598,10.979890823364258,13.004541397094727
128,1.0104166666666667,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,97,97,118,302,304,116,142,156,186,109,97,1301,44.03090476989746,168.3027744293213,131.19173049926758,439.100980758667,43.08915138244629,52.99711227416992,55.53317070007324,65.01102447509766,40.51971435546875,9.996891021728516,14.001607894897461
96,1.0602409638554218,0,0,0,0,0,0,0,0,92,94,96,92,94,94,94,98,88,88,441,244,230,409,412,377,326,439,88,540,163.06066513061523,182.04545974731445,105.52549362182617,271.58045768737793,156.5723419189453,160.0503921508789,149.08838272094727,120.51033973693848,171.54693603515625,13.021230697631836,10.969400405883789
128,1.01,0,100,100,0,100,100,100,0,103,101,101,103,101,101,101,103,101,101,113,295,266,116,129,138,155,106,101,1525,51.51534080505371,186.54775619506836,122.05290794372559,622.7285861968994,52.00767517089844,54.52704429626465,51.01299285888672,59.52143669128418,40.01140594482422,13.999700546264648,9.999990463256836
64,1.0204081632653061,100,100,100,100,100,100,100,100,50,50,50,50,50,50,50,50,50,50,54,75,66,50,52,54,54,56,50,50,20.998001098632812,36.51714324951172,27.00018882751465,16.961336135864258,17.999887466430664,19.00339126586914,20.510196685791016,19.994020462036133,22.99952507019043,13.000249862670898,13.001441955566406
256,1.0043668122270741,0,0,0,0,0,0,0,0,252,318,312,262,266,254,252,268,230,230,409,4423,3049,486,514,552,563,341,230,248,166.0313606262207,11910.878658294678,3106.353282928467,104.51674461364746,205.04212379455566,219.1019058227539,241.0452365875244,259.55867767333984,153.519868850708,10.999917984008789,13.00811767578125
64,1.027027027027027,0,0,0,100,100,100,100,0,42,40,40,38,38,38,38,40,38,38,46,62,56,38,38,39,41,40,38,38,24.98793601989746,38.51962089538574,31.999588012695312,15.00391960144043,16.00050926208496,15.999555587768555,17.009973526000977,17.520666122436523,16.99995994567871,10.511398315429688,14.011621475219727
64,1.0142857142857142,0,0,0,100,100,100,100,100,81,73,73,71,71,71,71,71,71,71,123,92,91,78,79,79,83,90,71,630,57.99460411071777,61.524152755737305,50.00448226928711,281.55994415283203,36.519765853881836,55.00078201293945,34.51251983642578,53.00498008728027,49.52263832092285,10.999917984008789,11.002540588378906
128,1.2164948453608246,0,0,0,0,0,0,0,0,140,128,122,140,140,140,130,148,118,118,477,335,349,513,260,270,209,335,118,591,209.05447006225586,257.75885581970215,180.03487586975098,248.02780151367188,219.07997131347656,91.51506423950195,92.5149917602539,73.52042198181152,146.56305313110352,11.032581329345703,10.967731475830078
256,1.0798319327731092,0,0,0,0,0,0,0,0,341,361,317,337,325,327,327,365,257,257,989,2537,2131,934,1014,1053,1123,785,257,3272,524.7159004211426,4659.9061489105225,2000.551462173462,1580.575942993164,470.28160095214844,496.7479705810547,492.7513599395752,524.4364738464355,375.8833408355713,20.52617073059082,17.995834350585938
96,1.0121951219512195,0,100,100,0,0,0,100,0,85,83,83,87,87,87,83,87,83,83,100,191,189,98,103,113,120,93,83,639,53.009748458862305,131.5441131591797,103.54471206665039,282.55677223205566,38.00201416015625,39.510250091552734,41.998863220214844,46.515464782714844,42.00315475463867,14.522314071655273,16.00503921508789
